id,url,type,decision,notes,protected,manual_capture,filename,checksum,related_page,operator,timestamp
ASSET-1029-18,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=ODA3NTU=,asset,keep,,no,no,raw/assets/ASSET-1029-18.aspx?id=ODA3NTU=,,PAGE-1029,,
ASSET-1029-19,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzYzOTQ=,asset,keep,,no,no,raw/assets/ASSET-1029-19.aspx?id=NzYzOTQ=,,PAGE-1029,,
ASSET-1029-20,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5ODk=,asset,keep,,no,no,raw/assets/ASSET-1029-20.aspx?id=NzE5ODk=,,PAGE-1029,,
ASSET-1029-21,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5OTI=,asset,keep,,no,no,raw/assets/ASSET-1029-21.aspx?id=NzE5OTI=,,PAGE-1029,,
ASSET-1029-22,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=Nzc0MzI=,asset,keep,,no,no,raw/assets/ASSET-1029-22.aspx?id=Nzc0MzI=,,PAGE-1029,,
ASSET-1029-23,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5OTM=,asset,keep,,no,no,raw/assets/ASSET-1029-23.aspx?id=NzE5OTM=,,PAGE-1029,,
ASSET-1029-24,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5OTE=,asset,keep,,no,no,raw/assets/ASSET-1029-24.aspx?id=NzE5OTE=,,PAGE-1029,,
ASSET-1029-25,https://rae.mju.ac.th/placeholder.png,asset,keep,,no,no,raw/assets/ASSET-1029-25.png,,PAGE-1029,,
ASSET-1029-26,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/Doc_25671008160853_758028.png,asset,keep,,no,no,raw/assets/ASSET-1029-26.png,,PAGE-1029,,
ASSET-1029-27,https://scdn.line-apps.com/n/line_add_friends/btn/th.png,asset,keep,,no,no,raw/assets/ASSET-1029-27.png,,PAGE-1029,,
ASSET-1029-28,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=ODcwNzU=,asset,keep,,no,no,raw/assets/ASSET-1029-28.aspx?id=ODcwNzU=,,PAGE-1029,,
ASSET-1029-29,https://rae.mju.ac.th/wtms_system/images/logo-wtms.png,asset,keep,,no,no,raw/assets/ASSET-1029-29.png,,PAGE-1029,,
ASSET-1029-30,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/Doc_25690310092241_879433.pdf,asset,keep,,no,no,raw/assets/ASSET-1029-30.pdf,,PAGE-1029,,
ASSET-1029-31,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/Doc_25690310092314_430623.pdf,asset,keep,,no,no,raw/assets/ASSET-1029-31.pdf,,PAGE-1029,,
ASSET-1030-1,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/Logo_25580508150123_636182.png,asset,keep,,no,no,raw/assets/ASSET-1030-1.png,,PAGE-1030,,
ASSET-1030-2,https://erp.mju.ac.th/images/ribbon-black_68.png,asset,keep,,no,no,raw/assets/ASSET-1030-2.png,,PAGE-1030,,
ASSET-1030-3,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/banner_25690319095324_957639.png,asset,keep,,no,no,raw/assets/ASSET-1030-3.png,,PAGE-1030,,
ASSET-1030-4,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/banner_25690311101352_474397.jpg,asset,keep,,no,no,raw/assets/ASSET-1030-4.jpg,,PAGE-1030,,
ASSET-1030-5,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/banner_25690311104023_228890.jpg,asset,keep,,no,no,raw/assets/ASSET-1030-5.jpg,,PAGE-1030,,
ASSET-1030-6,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/banner_25690306101947_370223.jpg,asset,keep,,no,no,raw/assets/ASSET-1030-6.jpg,,PAGE-1030,,
ASSET-1030-7,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/banner_25690216102413_343759.jpg,asset,keep,,no,no,raw/assets/ASSET-1030-7.jpg,,PAGE-1030,,
ASSET-1030-8,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/banner_25621111155137_788895.jpg,asset,keep,,no,no,raw/assets/ASSET-1030-8.jpg,,PAGE-1030,,
ASSET-1030-9,https://rae.mju.ac.th/images/bgB.jpg,asset,keep,,no,no,raw/assets/ASSET-1030-9.jpg,,PAGE-1030,,
ASSET-1030-10,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=ODAxNzU=,asset,keep,,no,no,raw/assets/ASSET-1030-10.aspx?id=ODAxNzU=,,PAGE-1030,,
ASSET-1030-11,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=ODAxNzk=,asset,keep,,no,no,raw/assets/ASSET-1030-11.aspx?id=ODAxNzk=,,PAGE-1030,,
ASSET-1030-12,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=ODAxNzg=,asset,keep,,no,no,raw/assets/ASSET-1030-12.aspx?id=ODAxNzg=,,PAGE-1030,,
ASSET-1030-13,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5ODY=,asset,keep,,no,no,raw/assets/ASSET-1030-13.aspx?id=NzE5ODY=,,PAGE-1030,,
ASSET-1030-14,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5ODE=,asset,keep,,no,no,raw/assets/ASSET-1030-14.aspx?id=NzE5ODE=,,PAGE-1030,,
ASSET-1030-15,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5ODQ=,asset,keep,,no,no,raw/assets/ASSET-1030-15.aspx?id=NzE5ODQ=,,PAGE-1030,,
ASSET-1030-16,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=ODU2MzU=,asset,keep,,no,no,raw/assets/ASSET-1030-16.aspx?id=ODU2MzU=,,PAGE-1030,,
ASSET-1030-17,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=ODAxNjg=,asset,keep,,no,no,raw/assets/ASSET-1030-17.aspx?id=ODAxNjg=,,PAGE-1030,,
ASSET-1030-18,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=ODA3NTU=,asset,keep,,no,no,raw/assets/ASSET-1030-18.aspx?id=ODA3NTU=,,PAGE-1030,,
ASSET-1030-19,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzYzOTQ=,asset,keep,,no,no,raw/assets/ASSET-1030-19.aspx?id=NzYzOTQ=,,PAGE-1030,,
ASSET-1030-20,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5ODk=,asset,keep,,no,no,raw/assets/ASSET-1030-20.aspx?id=NzE5ODk=,,PAGE-1030,,
ASSET-1030-21,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5OTI=,asset,keep,,no,no,raw/assets/ASSET-1030-21.aspx?id=NzE5OTI=,,PAGE-1030,,
ASSET-1030-22,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=Nzc0MzI=,asset,keep,,no,no,raw/assets/ASSET-1030-22.aspx?id=Nzc0MzI=,,PAGE-1030,,
ASSET-1030-23,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5OTM=,asset,keep,,no,no,raw/assets/ASSET-1030-23.aspx?id=NzE5OTM=,,PAGE-1030,,
ASSET-1030-24,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=NzE5OTE=,asset,keep,,no,no,raw/assets/ASSET-1030-24.aspx?id=NzE5OTE=,,PAGE-1030,,
ASSET-1030-25,https://rae.mju.ac.th/placeholder.png,asset,keep,,no,no,raw/assets/ASSET-1030-25.png,,PAGE-1030,,
ASSET-1030-26,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/Doc_25671008160853_758028.png,asset,keep,,no,no,raw/assets/ASSET-1030-26.png,,PAGE-1030,,
ASSET-1030-27,https://scdn.line-apps.com/n/line_add_friends/btn/th.png,asset,keep,,no,no,raw/assets/ASSET-1030-27.png,,PAGE-1030,,
ASSET-1030-28,https://rae.mju.ac.th/wtms_documentDownload.aspx?id=ODcwNzU=,asset,keep,,no,no,raw/assets/ASSET-1030-28.aspx?id=ODcwNzU=,,PAGE-1030,,
ASSET-1030-29,https://rae.mju.ac.th/wtms_system/images/logo-wtms.png,asset,keep,,no,no,raw/assets/ASSET-1030-29.png,,PAGE-1030,,
ASSET-1030-30,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/Doc_25690310092241_879433.pdf,asset,keep,,no,no,raw/assets/ASSET-1030-30.pdf,,PAGE-1030,,
ASSET-1030-31,https://rae.mju.ac.th/goverment/20130325103535_2013_rae/Doc_25690310092314_430623.pdf,asset,keep,,no,no,raw/assets/ASSET-1030-31.pdf,,PAGE-1030,,
